Launch,70,0,0,0,0,4.2442384,0,0,21.89306,0,0,63.538,0,0,0
Launch,71,0,0,0,0,4.516216,0,0,22.664768,0,0,64.309,0,0,0
Launch,72,0,0,0,0,4.822005,0,0,23.522236,0,0,65.959,0,0,0
Launch,73,0,0,0,0,5.1390967,0,0,24.391676,0,0,66.88,0,0,0
Launch,74,0,0,0,0,5.493478,0,0,25.312918,0,0,65.803,0,0,0
Launch,75,0,0,0,0,5.8877554,0,0,26.285187,0,0,64.818,0,0,0
Launch,76,0,0,0,0,6.353904,0,0,27.420498,0,0,66.783,0,0,0
Launch,77,0,0,0,0,6.8991594,0,0,28.697678,0,0,67.22,0,0,0
Launch,78,0,0,0,0,7.6262355,0,0,30.29483,0,0,66.548,0,0,0
Launch,79,0,0,0,0,8.805382,0,0,32.754063,0,0,68.312,0,0,0
Launch,80,0,0,0,0,10.45226,0,0,35.8017,0,0,66.253,0,0,0
Launch,81,0,0,0,0,10.928869,0,0,36.662235,0,0,66.195,0,0,0
Launch,82,0,0,0,0,11.302131,0,0,37.326157,0,0,66.392,0,0,0
Launch,83,0,0,0,0,11.643351,0,0,37.9133,0,0,65.238,0,0,0
Launch,84,0,0,0,0,11.989807,0,0,38.49516,0,0,64.651,0,0,0
Launch,85,0,0,0,0,12.301916,0,0,39.013638,0,0,64.81,0,0,0
Launch,86,0,0,0,0,12.578228,0,0,39.473137,0,0,65.643,0,0,0
Launch,87,0,0,0,0,12.857777,0,0,39.935467,0,0,66.047,0,0,0
Launch,88,0,0,0,0,13.140571,0,0,40.399204,0,0,66.248,0,0,0
Launch,89,0,0,0,0,13.426614,0,0,40.86333,0,0,66.304,0,0,0
Launch,90,0,0,0,0,13.674171,0,0,41.259678,0,0,66.058,0,0,0
Launch,91,0,0,0,0,13.924086,0,0,41.652283,0,0,65.434,0,0,0
Launch,92,0,0,0,0,14.176345,0,0,42.04322,0,0,65.156,0,0,0
Launch,93,0,0,0,0,14.430951,0,0,42.434326,0,0,65.184,0,0,0
Launch,94,0,0,0,0,14.687918,0,0,42.8278,0,0,65.579,0,0,0
Launch,95,0,0,0,0,14.947269,0,0,43.22532,0,0,66.253,0,0,0
Launch,96,0,0,0,0,15.25311,0,0,43.691532,0,0,66.602,0,0,0
Launch,97,0,0,0,0,15.517661,0,0,44.091835,0,0,66.717,0,0,0
Launch,98,0,0,0,0,15.78462,0,0,44.493145,0,0,66.885,0,0,0
Launch,99,0,0,0,0,16.053995,0,0,44.895943,0,0,67.133,0,0,0
Launch,100,0,0,0,0,16.37159,0,0,45.37078,0,0,67.834,0,0,0
Launch,101,0,0,0,0,16.692549,0,0,45.85136,0,0,68.654,0,0,0
Launch,102,0,0,0,0,17.063797,0,0,46.406025,0,0,69.333,0,0,0
Launch,103,0,0,0,0,17.439482,0,0,46.96052,0,0,69.312,0,0,0
Launch,104,0,0,0,0,17.81956,0,0,47.50977,0,0,68.656,0,0,0
Launch,105,0,0,0,0,18.301598,0,0,48.203888,0,0,69.412,0,0,0
Launch,106,0,0,0,0,18.89012,0,0,49.04347,0,0,69.965,0,0,0
Launch,107,0,0,0,0,19.693007,0,0,50.18038,0,0,71.057,0,0,0
Launch,108,0,0,0,0,20.992702,0,0,51.98783,0,0,72.298,0,0,0
Launch,109,0,0,0,0,22.226852,0,0,53.658688,0,0,72.646,0,0,0
Launch,110,0,0,0,0,22.770601,0,0,54.37494,0,0,71.625,0,0,0
Launch,111,0,0,0,0,23.210155,0,0,54.944164,0,0,71.153,0,0,0
Launch,112,0,0,0,0,23.598238,0,0,55.440464,0,0,70.9,0,0,0
Launch,113,0,0,0,0,23.989792,0,0,55.936234,0,0,70.824,0,0,0
Launch,114,0,0,0,0,24.327969,0,0,56.36263,0,0,71.066,0,0,0
Launch,115,0,0,0,0,24.611578,0,0,56.721767,0,0,71.828,0,0,0
Launch,116,0,0,0,0,24.954563,0,0,57.16425,0,0,73.747,0,0,0
Launch,117,0,0,0,0,25.242271,0,0,57.541508,0,0,75.452,0,0,0
Launch,118,0,0,0,0,25.590273,0,0,58.000122,0,0,76.436,0,0,0
Launch,119,0,0,0,0,25.882204,0,0,58.386417,0,0,77.259,0,0,0
Launch,120,0,0,0,0,26.176067,0,0,58.772636,0,0,77.244,0,0,0
Launch,121,0,0,0,0,26.471855,0,0,59.15752,0,0,76.977,0,0,0
Launch,122,0,0,0,0,26.769545,0,0,59.537746,0,0,76.045,0,0,0
Launch,123,0,0,0,0,27.069094,0,0,59.909706,0,0,74.392,0,0,0
Launch,124,0,0,0,0,27.370472,0,0,60.275677,0,0,73.194,0,0,0
Launch,125,0,0,0,0,27.73475,0,0,60.712986,0,0,72.885,0,0,0
Launch,126,0,0,0,0,28.040134,0,0,61.076656,0,0,72.734,0,0,0
Launch,127,0,0,0,0,28.409233,0,0,61.516403,0,0,73.291,0,0,0
Launch,128,0,0,0,0,28.780998,0,0,61.960823,0,0,74.07,0,0,0
Launch,129,0,0,0,0,29.218424,0,0,62.489338,0,0,75.502,0,0,0
Launch,130,0,0,0,0,29.723251,0,0,63.103474,0,0,76.767,0,0,0
Launch,131,0,0,0,0,30.361992,0,0,63.874123,0,0,77.065,0,0,0
Launch,132,0,0,0,0,31.33714,0,0,65.009865,0,0,75.716,0,0,0
Launch,133,0,0,0,0,32.80287,0,0,66.62421,0,0,73.379,0,0,0
Launch,134,0,0,0,0,33.749393,0,0,67.60881,0,0,70.329,0,0,0
Launch,135,0,0,0,0,34.29473,0,0,68.167336,0,0,69.816,0,0,0
Launch,136,0,0,0,0,34.775387,0,0,68.66524,0,0,71.129,0,0,0
Launch,137,0,0,0,0,35.189964,0,0,69.0964,0,0,71.86,0,0,0
Launch,138,0,0,0,0,35.607136,0,0,69.52888,0,0,72.08,0,0,0
Launch,139,0,0,0,0,35.956577,0,0,69.88812,0,0,71.849,0,0,0
Launch,140,0,0,0,0,36.307796,0,0,70.244064,0,0,71.188,0,0,0
Launch,141,0,0,0,0,36.660778,0,0,70.59661,0,0,70.509,0,0,0
Launch,142,0,0,0,0,37.015503,0,0,70.94498,0,0,69.673,0,0,0
Launch,143,0,0,0,0,37.37195,0,0,71.28942,0,0,68.889,0,0,0
Launch,144,0,0,0,0,37.73012,0,0,71.634415,0,0,68.998,0,0,0
Launch,145,0,0,0,0,38.09003,0,0,71.982,0,0,69.517,0,0,0
Launch,146,0,0,0,0,38.451687,0,0,72.33093,0,0,69.786,0,0,0
Launch,147,0,0,0,0,38.815086,0,0,72.67972,0,0,69.757,0,0,0
Launch,148,0,0,0,0,39.18023,0,0,73.02862,0,0,69.78,0,0,0
Launch,149,0,0,0,0,39.547123,0,0,73.3785,0,0,69.977,0,0,0
Launch,150,0,0,0,0,39.98992,0,0,73.79998,0,0,70.246,0,0,0
Launch,151,0,0,0,0,40.43527,0,0,74.22464,0,0,70.777,0,0,0
Launch,152,0,0,0,0,40.88319,0,0,74.65345,0,0,71.468,0,0,0
Launch,153,0,0,0,0,41.48504,0,0,75.23097,0,0,72.19,0,0,0
Launch,154,0,0,0,0,42.398262,0,0,76.101814,0,0,72.57,0,0,0
Launch,155,0,0,0,0,43.71325,0,0,77.35208,0,0,73.545,0,0,0
Launch,156,0,0,0,0,45.290184,0,0,78.8467,0,0,74.731,0,0,0
Launch,157,0,0,0,0,45.845665,0,0,79.35448,0,0,72.539,0,0,0
Launch,158,0,0,0,0,46.32442,0,0,79.792854,0,0,73.063,0,0,0
Launch,159,0,0,0,0,46.805836,0,0,80.235825,0,0,73.829,0,0,0
Launch,160,0,0,0,0,47.208878,0,0,80.60872,0,0,74.579,0,0,0
Launch,161,0,0,0,0,47.61379,0,0,80.98252,0,0,74.76,0,0,0
Launch,162,0,0,0,0,48.02057,0,0,81.356026,0,0,74.701,0,0,0
Launch,163,0,0,0,0,48.429226,0,0,81.7317,0,0,75.135,0,0,0
Launch,164,0,0,0,0,48.839794,0,0,82.11352,0,0,76.364,0,0,0
Launch,165,0,0,0,0,49.252293,0,0,82.50001,0,0,77.298,0,0,0
Launch,166,0,0,0,0,49.750034,0,0,82.95684,0,0,76.139,0,0,0
Launch,167,0,0,0,0,50.166683,0,0,83.32961,0,0,74.554,0,0,0
Launch,168,0,0,0,0,50.669323,0,0,83.773346,0,0,73.956,0,0,0
Launch,169,0,0,0,0,51.174625,0,0,84.21687,0,0,73.921,0,0,0
Launch,170,0,0,0,0,51.767815,0,0,84.741325,0,0,74.922,0,0,0
Launch,171,0,0,0,0,52.622803,0,0,85.498665,0,0,75.734,0,0,0
Launch,172,0,0,0,0,53.7469,0,0,86.46904,0,0,74.644,0,0,0
Launch,173,0,0,0,0,55.594944,0,0,88.00208,0,0,73.002,0,0,0
Launch,174,0,0,0,0,56.392704,0,0,88.640114,0,0,70.892,0,0,0
Launch,175,0,0,0,0,57.016666,0,0,89.137634,0,0,71.074,0,0,0
Launch,176,0,0,0,0,57.554066,0,0,89.56684,0,0,71.534,0,0,0
Launch,177,0,0,0,0,58.094048,0,0,89.99728,0,0,71.739,0,0,0
Launch,178,0,0,0,0,58.545826,0,0,90.355736,0,0,71.692,0,0,0
Launch,179,0,0,0,0,58.99937,0,0,90.70862,0,0,70.577,0,0,0
Launch,180,0,0,0,0,59.45465,0,0,91.055725,0,0,69.422,0,0,0
Launch,181,0,0,0,0,60.00347,0,0,91.469864,0,0,69.023,0,0,0
Launch,182,0,0,0,0,60.462543,0,0,91.81457,0,0,68.941,0,0,0
Launch,183,0,0,0,0,61.015915,0,0,92.228584,0,0,69.003,0,0,0
Launch,184,0,0,0,0,61.571777,0,0,92.64368,0,0,69.182,0,0,0
Launch,185,0,0,0,0,62.3174,0,0,93.203156,0,0,69.935,0,0,0
Launch,186,0,0,0,0,63.25651,0,0,93.9111,0,0,70.795,0,0,0
Launch,187,0,0,0,0,64.68107,0,0,94.97049,0,0,70.626,0,0,0
Launch,188,0,0,0,0,66.804726,0,0,96.529785,0,0,70.877,0,0,0
Launch,189,0,0,0,0,67.58163,0,0,97.11275,0,0,72.87,0,0,0
Launch,190,0,0,0,0,68.16697,0,0,97.55651,0,0,73.961,0,0,0
Launch,191,0,0,0,0,68.754974,0,0,98.00058,0,0,74.011,0,0,0
Launch,192,0,0,0,0,69.34559,0,0,98.43585,0,0,72.546,0,0,0
Launch,193,0,0,0,0,69.839554,0,0,98.79368,0,0,71.566,0,0,0
Launch,194,0,0,0,0,70.4349,0,0,99.2243,0,0,71.77,0,0,0
Launch,195,0,0,0,0,71.03285,0,0,99.65895,0,0,72.442,0,0,0
Launch,196,0,0,0,0,71.63347,0,0,100.10299,0,0,74.006,0,0,0
Launch,197,0,0,0,0,72.43914,0,0,100.70865,0,0,75.707,0,0,0
Launch,198,0,0,0,0,73.45395,0,0,101.481125,0,0,77.248,0,0,0
Launch,199,0,0,0,0,75.09711,0,0,102.69722,0,0,76.006,0,0,0
Launch,200,0,0,0,0,77.49824,0,0,104.39703,0,0,73.905,0,0,0
Launch,201,0,0,0,0,78.23257,0,0,104.90442,0,0,72.484,0,0,0
Launch,202,0,0,0,0,78.86457,0,0,105.33428,0,0,71.644,0,0,0
Launch,203,0,0,0,0,79.49913,0,0,105.75989,0,0,70.934,0,0,0
Launch,204,0,0,0,0,80.2429,0,0,106.25225,0,0,70.338,0,0,0
Launch,205,0,0,0,0,80.88291,0,0,106.66941,0,0,69.527,0,0,0
Launch,206,0,0,0,0,81.632935,0,0,107.14612,0,0,68.101,0,0,0
Launch,207,0,0,0,0,82.60263,0,0,107.74373,0,0,66.401,0,0,0
Launch,208,0,0,0,0,83.90513,0,0,108.54122,0,0,66.458,0,0,0
Launch,209,0,0,0,0,85.992226,0,0,109.847336,0,0,68.743,0,0,0
Launch,210,0,0,0,0,87.87967,0,0,111.02593,0,0,69.329,0,0,0
Launch,211,0,0,0,0,88.77226,0,0,111.57429,0,0,68.544,0,0,0
Launch,212,0,0,0,0,89.55667,0,0,112.05793,0,0,69.092,0,0,0
Launch,213,0,0,0,0,90.34446,0,0,112.540726,0,0,68.971,0,0,0
Launch,214,0,0,0,0,91.13561,0,0,113.02138,0,0,68.665,0,0,0
Launch,215,0,0,0,0,92.04417,0,0,113.568954,0,0,68.447,0,0,0
Launch,216,0,0,0,0,93.07179,0,0,114.18066,0,0,67.967,0,0,0
Launch,217,0,0,0,0,94.56764,0,0,115.0655,0,0,68.065,0,0,0
Launch,218,0,0,0,0,96.779,0,0,116.387115,0,0,69.559,0,0,0
Launch,219,0,0,0,0,97.94969,0,0,117.068886,0,0,68.177,0,0,0
Launch,220,0,0,0,0,98.89049,0,0,117.59924,0,0,66.295,0,0,0
Launch,221,0,0,0,0,99.59845,0,0,117.99323,0,0,65.665,0,0,0
Launch,222,0,0,0,0,100.42766,0,0,118.457825,0,0,66.37,0,0,0
Launch,223,0,0,0,0,101.2601,0,0,118.920135,0,0,66.044,0,0,0
Launch,224,0,0,0,0,102.4558,0,0,119.57052,0,0,65.038,0,0,0
Launch,225,0,0,0,0,104.14248,0,0,120.47671,0,0,64.728,0,0,0
Launch,226,0,0,0,0,106.701515,0,0,121.85891,0,0,65.819,0,0,0
Launch,227,0,0,0,0,107.80351,0,0,122.44373,0,0,64.98,0,0,0
Launch,228,0,0,0,0,108.66379,0,0,122.89669,0,0,64.708,0,0,0
Launch,229,0,0,0,0,109.52724,0,0,123.350075,0,0,64.769,0,0,0
Launch,230,0,0,0,0,110.39389,0,0,123.808136,0,0,65.437,0,0,0
Launch,231,0,0,0,0,111.38846,0,0,124.32128,0,0,64.143,0,0,0
Launch,232,0,0,0,0,112.889275,0,0,125.06799,0,0,62.226,0,0,0
Launch,233,0,0,0,0,114.906204,0,0,126.058266,0,0,61.892,0,0,0
Launch,234,0,0,0,0,118.22481,0,0,127.63865,0,0,60.784,0,0,0
Launch,235,0,0,0,0,119.37832,0,0,128.16785,0,0,58.799,0,0,0
Launch,236,0,0,0,0,120.40744,0,0,128.63991,0,0,59.007,0,0,0
Launch,237,0,0,0,0,121.31088,0,0,129.0634,0,0,60.499,0,0,0
Launch,238,0,0,0,0,122.47744,0,0,129.61732,0,0,61.547,0,0,0
Launch,239,0,0,0,0,124.041595,0,0,130.34634,0,0,60.751,0,0,0
Launch,240,0,0,0,0,126.27463,0,0,131.35483,0,0,59.323,0,0,0
Launch,241,0,0,0,0,128.25806,0,0,132.22893,0,0,58.273,0,0,0
Launch,242,0,0,0,0,129.45293,0,0,132.76376,0,0,59.427,0,0,0
Launch,243,0,0,0,0,130.51888,0,0,133.2443,0,0,60.066,0,0,0
Launch,244,0,0,0,0,131.72296,0,0,133.788,0,0,60.412,0,0,0
Launch,245,0,0,0,0,133.47246,0,0,134.57713,0,0,60.703,0,0,0
Launch,246,0,0,0,0,136.18811,0,0,135.78265,0,0,60.276,0,0,0
Launch,247,0,0,0,0,137.55183,0,0,136.37288,0,0,59.023,0,0,0
Launch,248,0,0,0,0,138.64659,0,0,136.84386,0,0,58.872,0,0,0
Launch,249,0,0,0,0,140.02107,0,0,137.44801,0,0,60.415,0,0,0
Launch,250,0,0,0,0,141.9574,0,0,138.30865,0,0,61.474,0,0,0
Launch,251,0,0,0,0,144.88919,0,0,139.60902,0,0,61.922,0,0,0
Launch,252,0,0,0,0,146.2917,0,0,140.25075,0,0,64.173,0,0,0
Launch,253,0,0,0,0,147.41791,0,0,140.77542,0,0,65.584,0,0,0
Launch,254,0,0,0,0,148.5483,0,0,141.29767,0,0,65.281,0,0,0
Launch,255,0,0,0,0,149.68268,0,0,141.7979,0,0,62.529,0,0,0
Launch,256,0,0,0,0,151.67929,0,0,142.61473,0,0,58.345,0,0,0
Launch,257,0,0,0,0,154.55301,0,0,143.68599,0,0,53.563,0,0,0
Launch,258,0,0,0,0,155.41696,0,0,143.99274,0,0,51.124,0,0,0
Launch,259,0,0,0,0,156.28271,0,0,144.29283,0,0,50.015,0,0,0
Launch,260,0,0,0,0,157.15025,0,0,144.59047,0,0,49.606,0,0,0
Coast,261,0,0,0,0,158.01959,0,0,144.88947,0,0,49.832,0,0,0
Coast,262,0,0,0,0,159.18188,0,0,145.28711,0,0,49.705,0,0,0
Coast,263,0,0,0,0,160.93242,0,0,145.87825,0,0,49.262,0,0,0
Coast,264,0,0,0,0,163.42673,0,0,146.72429,0,0,49.767,0,0,0
Coast,265,0,0,0,0,164.45628,0,0,147.07898,0,0,50.669,0,0,0
Coast,266,0,0,0,0,165.34058,0,0,147.38089,0,0,50.319,0,0,0
Coast,267,0,0,0,0,166.3746,0,0,147.7181,0,0,48.171,0,0,0
Coast,268,0,0,0,0,167.41086,0,0,148.03722,0,0,45.588,0,0,0
Coast,269,0,0,0,0,168.8955,0,0,148.46275,0,0,42.554,0,0,0
Coast,270,0,0,0,0,171.13118,0,0,149.04582,0,0,38.871,0,0,0
Coast,271,0,0,0,0,173.07478,0,0,149.50853,0,0,35.593,0,0,0
Coast,272,0,0,0,0,174.27281,0,0,149.7534,0,0,30.609,0,0,0
Coast,273,0,0,0,0,175.32239,0,0,149.93883,0,0,26.489,0,0,0
Coast,274,0,0,0,0,176.37311,0,0,150.10396,0,0,23.589,0,0,0
Coast,275,0,0,0,0,177.72581,0,0,150.30156,0,0,21.955,0,0,0
Coast,276,0,0,0,0,179.98482,0,0,150.60062,0,0,19.937,0,0,0
Coast,277,0,0,0,0,183.0025,0,0,150.88435,0,0,14.187,0,0,0
Coast,278,0,0,0,0,183.90813,0,0,150.93703,0,0,8.778,0,0,0
Coast,279,0,0,0,0,184.814,0,0,150.97917,0,0,7.023,0,0,0
Coast,280,0,0,0,0,185.87112,0,0,151.01845,0,0,5.61,0,0,0
Coast,281,0,0,0,0,187.0795,0,0,151.04651,0,0,3.507,0,0,0
Coast,282,0,0,0,0,188.89201,0,0,151.04271,0,0,-0.317,0,0,0
Coast,283,0,0,0,0,191.75974,0,0,150.93254,0,0,-5.798,0,0,0
Coast,284,0,0,0,0,192.665,0,0,150.87694,0,0,-9.266,0,0,0
Coast,285,0,0,0,0,193.56989,0,0,150.81659,0,0,-10.059,0,0,0
Coast,286,0,0,0,0,194.62514,0,0,150.74927,0,0,-9.618,0,0,0
Coast,287,0,0,0,0,195.83057,0,0,150.67809,0,0,-8.898,0,0,0
Coast,288,0,0,0,0,197.63747,0,0,150.57529,0,0,-8.567,0,0,0
Coast,289,0,0,0,0,200.34464,0,0,150.39865,0,0,-9.813,0,0,0
Coast,290,0,0,0,0,201.99763,0,0,150.27277,0,0,-11.444,0,0,0
Coast,291,0,0,0,0,203.3491,0,0,150.16339,0,0,-12.152,0,0,0
Coast,292,0,0,0,0,205.29915,0,0,150.00346,0,0,-12.302,0,0,0
Coast,293,0,0,0,0,207.54619,0,0,149.80296,0,0,-13.367,0,0,0
Coast,294,0,0,0,0,210.98376,0,0,149.45985,0,0,-14.918,0,0,0
Coast,295,0,0,0,0,213.52017,0,0,149.20087,0,0,-15.235,0,0,0
Coast,296,0,0,0,0,215.01062,0,0,149.04556,0,0,-15.53,0,0,0
Coast,297,0,0,0,0,216.94559,0,0,148.84323,0,0,-15.564,0,0,0
Coast,298,0,0,0,0,219.6197,0,0,148.5624,0,0,-15.602,0,0,0
Coast,299,0,0,0,0,221.54834,0,0,148.35689,0,0,-15.808,0,0,0
Coast,300,0,0,0,0,222.58604,0,0,148.2442,0,0,-16.099,0,0,0
Coast,301,0,0,0,0,223.62296,0,0,148.12943,0,0,-16.397,0,0,0
Coast,302,0,0,0,0,224.80693,0,0,147.99641,0,0,-16.626,0,0,0
Coast,303,0,0,0,0,226.43282,0,0,147.80832,0,0,-17.1,0,0,0
Coast,304,0,0,0,0,228.94032,0,0,147.5005,0,0,-18.107,0,0,0
Coast,305,0,0,0,0,229.67735,0,0,147.40623,0,0,-18.854,0,0,0
Coast,306,0,0,0,0,230.5611,0,0,147.29114,0,0,-19.182,0,0,0
Coast,307,0,0,0,0,231.14995,0,0,147.21388,0,0,-19.313,0,0,0
Coast,308,0,0,0,0,231.88553,0,0,147.11714,0,0,-19.349,0,0,0
Coast,309,0,0,0,0,232.76755,0,0,147.00214,0,0,-19.167,0,0,0
Coast,310,0,0,0,0,233.79565,0,0,146.87132,0,0,-18.687,0,0,0
Coast,311,0,0,0,0,235.26259,0,0,146.69267,0,0,-17.865,0,0,0
Coast,312,0,0,0,0,237.45897,0,0,146.42522,0,0,-17.83,0,0,0
Coast,313,0,0,0,0,238.33684,0,0,146.31267,0,0,-18.757,0,0,0
Coast,314,0,0,0,0,238.92178,0,0,146.23564,0,0,-19.255,0,0,0
Coast,315,0,0,0,0,239.65247,0,0,146.13728,0,0,-19.671,0,0,0
Coast,316,0,0,0,0,240.38264,0,0,146.03673,0,0,-20.11,0,0,0
Coast,317,0,0,0,0,241.11232,0,0,145.93369,0,0,-20.609,0,0,0
Coast,318,0,0,0,0,242.13281,0,0,145.78525,0,0,-21.206,0,0,0
Coast,319,0,0,0,0,243.58846,0,0,145.56448,0,0,-22.077,0,0,0
Coast,320,0,0,0,0,245.76672,0,0,145.2174,0,0,-23.138,0,0,0
Coast,321,0,0,0,0,246.78207,0,0,145.0505,0,0,-23.844,0,0,0
Coast,322,0,0,0,0,247.6515,0,0,144.9048,0,0,-24.285,0,0,0
Coast,323,0,0,0,0,248.52005,0,0,144.7569,0,0,-24.651,0,0,0
Coast,324,0,0,0,0,249.3877,0,0,144.60744,0,0,-24.909,0,0,0
Coast,325,0,0,0,0,250.25444,0,0,144.45738,0,0,-25.01,0,0,0
Coast,326,0,0,0,0,251.12029,0,0,144.30722,0,0,-25.026,0,0,0
